,상권_구분_코드_명,상권_코드_명,분기당_매출_금액,분기당_매출_건수
11485,발달상권,신설동역,4628124383.0,789303.0
11486,발달상권,신설동역,4761444761.0,790429.0
11487,발달상권,신설동역,4789994027.0,780947.0
11488,발달상권,신설동역,4042495793.0,644051.0
11489,발달상권,신설동역,4628124383.0,789303.0
11490,발달상권,신설동역,4761444761.0,790429.0
11491,발달상권,신설동역,4789994027.0,780947.0
11492,발달상권,신설동역,4042495793.0,644051.0
11493,발달상권,신설동역,4628124383.0,789303.0
11494,발달상권,신설동역,4761444761.0,790429.0
11495,발달상권,신설동역,4789994027.0,780947.0
11496,발달상권,신천역,0.0,0.0
11497,발달상권,신천역,0.0,0.0
11498,발달상권,신천역,0.0,0.0
11499,발달상권,신천역,0.0,0.0
11500,발달상권,신천역,0.0,0.0
11501,발달상권,신천역,0.0,0.0
11502,발달상권,신천역,0.0,0.0
11503,발달상권,신천역,0.0,0.0
11504,발달상권,신촌역,0.0,0.0
11505,발달상권,신촌역,0.0,0.0
11506,발달상권,신촌역,0.0,0.0
11507,발달상권,신촌역,0.0,0.0
11508,발달상권,신촌역,0.0,0.0
11509,발달상권,신촌역,0.0,0.0
11510,발달상권,신촌역,0.0,0.0
11511,발달상권,신촌역,0.0,0.0
11512,발달상권,압구정 로데오거리_1,0.0,0.0
11513,발달상권,압구정 로데오거리_1,0.0,0.0
11514,발달상권,압구정 로데오거리_1,0.0,0.0
11515,발달상권,압구정 로데오거리_1,0.0,0.0
11516,발달상권,압구정 로데오거리_1,0.0,0.0
11517,발달상권,압구정 로데오거리_1,0.0,0.0
11518,발달상권,압구정 로데오거리_1,0.0,0.0
11519,발달상권,압구정 로데오거리_1,0.0,0.0
11520,발달상권,압구정 로데오거리_2,0.0,0.0
11521,발달상권,압구정 로데오거리_2,0.0,0.0
11522,발달상권,압구정 로데오거리_2,0.0,0.0
11523,발달상권,압구정 로데오거리_2,0.0,0.0
11524,발달상권,압구정 로데오거리_2,0.0,0.0
11525,발달상권,압구정 로데오거리_2,0.0,0.0
11526,발달상권,압구정 로데오거리_2,0.0,0.0
11527,발달상권,압구정 로데오거리_2,0.0,0.0
11528,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11529,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11530,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11531,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11532,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11533,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11534,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11535,발달상권,양재 화물트럭터미널앞_1,0.0,0.0
11536,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11537,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11538,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11539,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11540,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11541,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11542,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11543,발달상권,양재 화물트럭터미널앞_2,0.0,0.0
11544,발달상권,양재동 꽃시장,0.0,0.0
11545,발달상권,양재동 꽃시장,0.0,0.0
11546,발달상권,양재동 꽃시장,0.0,0.0
11547,발달상권,양재동 꽃시장,0.0,0.0
11548,발달상권,양재동 꽃시장,0.0,0.0
11549,발달상권,양재동 꽃시장,0.0,0.0
11550,발달상권,양재동 꽃시장,0.0,0.0
11551,발달상권,양재동 꽃시장,0.0,0.0
11552,발달상권,양재역,5689406952.0,629139.0
11553,발달상권,양재역,3913063190.0,705354.0
11554,발달상권,양재역,3691416671.0,659604.0
11555,발달상권,양재역,3612468746.0,623779.0
11556,발달상권,양재역,5689406952.0,629139.0
11557,발달상권,양재역,3913063190.0,705354.0
11558,발달상권,양재역,3691416671.0,659604.0
11559,발달상권,양재역,3612468746.0,623779.0
11560,발달상권,양재역,5689406952.0,629139.0
11561,발달상권,양재역,3913063190.0,705354.0
11562,발달상권,양재역,3691416671.0,659604.0
11563,발달상권,양재역,3612468746.0,623779.0
11564,발달상권,양재역,5689406952.0,629139.0
11565,발달상권,양재역,3913063190.0,705354.0
11566,발달상권,양재역,3691416671.0,659604.0
11567,발달상권,양재역,3612468746.0,623779.0
11568,발달상권,양재역,5689406952.0,629139.0
11569,발달상권,양재역,3913063190.0,705354.0
11570,발달상권,양재역,3691416671.0,659604.0
11571,발달상권,양재역,3612468746.0,623779.0
11572,발달상권,양재역,5689406952.0,629139.0
11573,발달상권,양재역,3913063190.0,705354.0
11574,발달상권,양재역,3691416671.0,659604.0
11575,발달상권,양재역,3612468746.0,623779.0
11576,발달상권,양재역,5689406952.0,629139.0
11577,발달상권,양재역,3913063190.0,705354.0
11578,발달상권,양재역,3691416671.0,659604.0
11579,발달상권,양재역,3612468746.0,623779.0
11580,발달상권,양재역,5689406952.0,629139.0
11581,발달상권,양재역,3913063190.0,705354.0
11582,발달상권,양재역,3691416671.0,659604.0
11583,발달상권,양재역,3612468746.0,623779.0
11584,발달상권,양재역_1,0.0,0.0
11585,발달상권,양재역_1,0.0,0.0
11586,발달상권,양재역_1,0.0,0.0
11587,발달상권,양재역_1,0.0,0.0
11588,발달상권,양재역_1,0.0,0.0
11589,발달상권,양재역_1,0.0,0.0
11590,발달상권,양재역_1,0.0,0.0
11591,발달상권,양재역_1,0.0,0.0
11592,발달상권,양재역_2,0.0,0.0
11593,발달상권,양재역_2,0.0,0.0
11594,발달상권,양재역_2,0.0,0.0
11595,발달상권,양재역_2,0.0,0.0
11596,발달상권,양재역_2,0.0,0.0
11597,발달상권,양재역_2,0.0,0.0
11598,발달상권,양재역_2,0.0,0.0
11599,발달상권,양재역_2,0.0,0.0
11600,발달상권,양재역_3,0.0,0.0
11601,발달상권,양재역_3,0.0,0.0
11602,발달상권,양재역_3,0.0,0.0
11603,발달상권,양재역_3,0.0,0.0
11604,발달상권,양재역_3,0.0,0.0
11605,발달상권,양재역_3,0.0,0.0
11606,발달상권,양재역_3,0.0,0.0
11607,발달상권,양재역_3,0.0,0.0
11608,발달상권,어린이대공원역,1528614500.0,252174.0
11609,발달상권,어린이대공원역,1727363531.0,300041.0
11610,발달상권,어린이대공원역,1691551595.0,288837.0
11611,발달상권,어린이대공원역,2228452250.0,361521.0
11612,발달상권,어린이대공원역,1528614500.0,252174.0
11613,발달상권,어린이대공원역,1727363531.0,300041.0
11614,발달상권,어린이대공원역,1691551595.0,288837.0
11615,발달상권,어린이대공원역,2228452250.0,361521.0
11616,발달상권,어린이대공원역,1528614500.0,252174.0
11617,발달상권,어린이대공원역,1727363531.0,300041.0
11618,발달상권,어린이대공원역,1691551595.0,288837.0
11619,발달상권,어린이대공원역,2228452250.0,361521.0
11620,발달상권,어린이대공원역,1528614500.0,252174.0
11621,발달상권,어린이대공원역,1727363531.0,300041.0
11622,발달상권,어린이대공원역,1691551595.0,288837.0
11623,발달상권,어린이대공원역,2228452250.0,361521.0
11624,발달상권,어린이대공원역,1528614500.0,252174.0
11625,발달상권,어린이대공원역,1727363531.0,300041.0
11626,발달상권,어린이대공원역,1691551595.0,288837.0
11627,발달상권,어린이대공원역,2228452250.0,361521.0
11628,발달상권,어린이대공원역,1528614500.0,252174.0
11629,발달상권,어린이대공원역,1727363531.0,300041.0
11630,발달상권,어린이대공원역,1691551595.0,288837.0
11631,발달상권,어린이대공원역,2228452250.0,361521.0
11632,발달상권,어린이대공원역,1528614500.0,252174.0
11633,발달상권,어린이대공원역,1727363531.0,300041.0
11634,발달상권,어린이대공원역,1691551595.0,288837.0
11635,발달상권,어린이대공원역,2228452250.0,361521.0
11636,발달상권,어린이대공원역,1528614500.0,252174.0
11637,발달상권,어린이대공원역,1727363531.0,300041.0
11638,발달상권,어린이대공원역,1691551595.0,288837.0
11639,발달상권,어린이대공원역,2228452250.0,361521.0
11640,발달상권,여의도 시범아파트앞,0.0,0.0
11641,발달상권,여의도 시범아파트앞,0.0,0.0
11642,발달상권,여의도 시범아파트앞,0.0,0.0
11643,발달상권,여의도 시범아파트앞,0.0,0.0
11644,발달상권,여의도 시범아파트앞,0.0,0.0
11645,발달상권,여의도 시범아파트앞,0.0,0.0
11646,발달상권,여의도 시범아파트앞,0.0,0.0
11647,발달상권,여의도 시범아파트앞,0.0,0.0
11648,발달상권,역삼역_1,0.0,0.0
11649,발달상권,역삼역_1,0.0,0.0
11650,발달상권,역삼역_1,0.0,0.0
11651,발달상권,역삼역_1,0.0,0.0
11652,발달상권,역삼역_1,0.0,0.0
11653,발달상권,역삼역_1,0.0,0.0
11654,발달상권,역삼역_1,0.0,0.0
11655,발달상권,역삼역_1,0.0,0.0
11656,발달상권,역삼역_2,0.0,0.0
11657,발달상권,역삼역_2,0.0,0.0
11658,발달상권,역삼역_2,0.0,0.0
11659,발달상권,역삼역_2,0.0,0.0
11660,발달상권,역삼역_2,0.0,0.0
11661,발달상권,역삼역_2,0.0,0.0
11662,발달상권,역삼역_2,0.0,0.0
11663,발달상권,역삼역_2,0.0,0.0
11664,발달상권,영등포역_1,0.0,0.0
11665,발달상권,영등포역_1,0.0,0.0
11666,발달상권,영등포역_1,0.0,0.0
11667,발달상권,영등포역_1,0.0,0.0
11668,발달상권,영등포역_1,0.0,0.0
11669,발달상권,영등포역_1,0.0,0.0
11670,발달상권,영등포역_1,0.0,0.0
11671,발달상권,영등포역_1,0.0,0.0
11672,발달상권,영등포역_2,0.0,0.0
11673,발달상권,영등포역_2,0.0,0.0
11674,발달상권,영등포역_2,0.0,0.0
11675,발달상권,영등포역_2,0.0,0.0
11676,발달상권,영등포역_2,0.0,0.0
11677,발달상권,영등포역_2,0.0,0.0
11678,발달상권,영등포역_2,0.0,0.0
11679,발달상권,영등포역_2,0.0,0.0
11680,발달상권,영등포역_3,0.0,0.0
11681,발달상권,영등포역_3,0.0,0.0
11682,발달상권,영등포역_3,0.0,0.0
11683,발달상권,영등포역_3,0.0,0.0
11684,발달상권,영등포역_3,0.0,0.0
11685,발달상권,영등포역_3,0.0,0.0
11686,발달상권,영등포역_3,0.0,0.0
11687,발달상권,영등포역_3,0.0,0.0
11688,발달상권,영등포유통상가,0.0,0.0
11689,발달상권,영등포유통상가,0.0,0.0
11690,발달상권,영등포유통상가,0.0,0.0
11691,발달상권,영등포유통상가,0.0,0.0
11692,발달상권,영등포유통상가,0.0,0.0
11693,발달상권,영등포유통상가,0.0,0.0
11694,발달상권,영등포유통상가,0.0,0.0
11695,발달상권,영등포유통상가,0.0,0.0
11696,발달상권,오류동역,3347449752.0,459916.0
11697,발달상권,오류동역,3637126560.0,533290.0
11698,발달상권,오류동역,3659993202.0,536470.0
11699,발달상권,오류동역,3498680924.0,502414.0
11700,발달상권,오류동역,3347449752.0,459916.0
11701,발달상권,오류동역,3637126560.0,533290.0
11702,발달상권,오류동역,3659993202.0,536470.0
11703,발달상권,오류동역,3498680924.0,502414.0
11704,발달상권,오류동역,3347449752.0,459916.0
11705,발달상권,오류동역,3637126560.0,533290.0
11706,발달상권,오류동역,3659993202.0,536470.0
11707,발달상권,오류동역,3498680924.0,502414.0
11708,발달상권,오류동역,3347449752.0,459916.0
11709,발달상권,오류동역,3637126560.0,533290.0
11710,발달상권,오류동역,3659993202.0,536470.0
11711,발달상권,오류동역,3498680924.0,502414.0
11712,발달상권,오류동역,3347449752.0,459916.0
11713,발달상권,오류동역,3637126560.0,533290.0
11714,발달상권,오류동역,3659993202.0,536470.0
11715,발달상권,오류동역,3498680924.0,502414.0
11716,발달상권,오류동역,3347449752.0,459916.0
11717,발달상권,오류동역,3637126560.0,533290.0
11718,발달상권,오류동역,3659993202.0,536470.0
11719,발달상권,오류동역,3498680924.0,502414.0
11720,발달상권,오류동역,3347449752.0,459916.0
11721,발달상권,오류동역,3637126560.0,533290.0
11722,발달상권,오류동역,3659993202.0,536470.0
11723,발달상권,오류동역,3498680924.0,502414.0
11724,발달상권,오류동역,3347449752.0,459916.0
11725,발달상권,오류동역,3637126560.0,533290.0
11726,발달상권,오류동역,3659993202.0,536470.0
11727,발달상권,오류동역,3498680924.0,502414.0
11728,발달상권,오목교역,1004263999.0,188057.0
11729,발달상권,오목교역,1203038905.0,233992.0
11730,발달상권,오목교역,1253104377.0,243218.0
11731,발달상권,오목교역,1174268928.0,220783.0
11732,발달상권,오목교역,1004263999.0,188057.0
11733,발달상권,오목교역,1203038905.0,233992.0
11734,발달상권,오목교역,1253104377.0,243218.0
11735,발달상권,오목교역,1174268928.0,220783.0
11736,발달상권,오목교역,1004263999.0,188057.0
11737,발달상권,오목교역,1203038905.0,233992.0
11738,발달상권,오목교역,1253104377.0,243218.0
11739,발달상권,오목교역,1174268928.0,220783.0
11740,발달상권,오목교역,1004263999.0,188057.0
11741,발달상권,오목교역,1203038905.0,233992.0
11742,발달상권,오목교역,1253104377.0,243218.0
11743,발달상권,오목교역,1174268928.0,220783.0
11744,발달상권,오목교역,1004263999.0,188057.0
11745,발달상권,오목교역,1203038905.0,233992.0
11746,발달상권,오목교역,1253104377.0,243218.0
11747,발달상권,오목교역,1174268928.0,220783.0
11748,발달상권,오목교역,1004263999.0,188057.0
11749,발달상권,오목교역,1203038905.0,233992.0
11750,발달상권,오목교역,1253104377.0,243218.0
11751,발달상권,오목교역,1174268928.0,220783.0
11752,발달상권,오목교역,1004263999.0,188057.0
11753,발달상권,오목교역,1203038905.0,233992.0
11754,발달상권,오목교역,1253104377.0,243218.0
11755,발달상권,오목교역,1174268928.0,220783.0
11756,발달상권,오목교역,1004263999.0,188057.0
11757,발달상권,오목교역,1203038905.0,233992.0
11758,발달상권,오목교역,1253104377.0,243218.0
11759,발달상권,오목교역,1174268928.0,220783.0
11760,발달상권,왕십리역_1,0.0,0.0
11761,발달상권,왕십리역_1,0.0,0.0
11762,발달상권,왕십리역_1,0.0,0.0
11763,발달상권,왕십리역_1,0.0,0.0
11764,발달상권,왕십리역_1,0.0,0.0
11765,발달상권,왕십리역_1,0.0,0.0
11766,발달상권,왕십리역_1,0.0,0.0
11767,발달상권,왕십리역_1,0.0,0.0
11768,발달상권,왕십리역_2,0.0,0.0
11769,발달상권,왕십리역_2,0.0,0.0
11770,발달상권,왕십리역_2,0.0,0.0
11771,발달상권,왕십리역_2,0.0,0.0
11772,발달상권,왕십리역_2,0.0,0.0
11773,발달상권,왕십리역_2,0.0,0.0
11774,발달상권,왕십리역_2,0.0,0.0
11775,발달상권,왕십리역_2,0.0,0.0
11776,발달상권,용산 전자상가_1,0.0,0.0
11777,발달상권,용산 전자상가_1,0.0,0.0
11778,발달상권,용산 전자상가_1,0.0,0.0
11779,발달상권,용산 전자상가_1,0.0,0.0
11780,발달상권,용산 전자상가_1,0.0,0.0
11781,발달상권,용산 전자상가_1,0.0,0.0
11782,발달상권,용산 전자상가_1,0.0,0.0
11783,발달상권,용산 전자상가_1,0.0,0.0
11784,발달상권,용산 전자상가_2,0.0,0.0
11785,발달상권,용산 전자상가_2,0.0,0.0
11786,발달상권,용산 전자상가_2,0.0,0.0
11787,발달상권,용산 전자상가_2,0.0,0.0
11788,발달상권,용산 전자상가_2,0.0,0.0
11789,발달상권,용산 전자상가_2,0.0,0.0
11790,발달상권,용산 전자상가_2,0.0,0.0
11791,발달상권,용산 전자상가_2,0.0,0.0
11792,발달상권,용산 전자상가_3,0.0,0.0
11793,발달상권,용산 전자상가_3,0.0,0.0
11794,발달상권,용산 전자상가_3,0.0,0.0
11795,발달상권,용산 전자상가_3,0.0,0.0
11796,발달상권,용산 전자상가_3,0.0,0.0
11797,발달상권,용산 전자상가_3,0.0,0.0
11798,발달상권,용산 전자상가_3,0.0,0.0
11799,발달상권,용산 전자상가_3,0.0,0.0
11800,발달상권,용산 전자상가_4,0.0,0.0
11801,발달상권,용산 전자상가_4,0.0,0.0
11802,발달상권,용산 전자상가_4,0.0,0.0
11803,발달상권,용산 전자상가_4,0.0,0.0
11804,발달상권,용산 전자상가_4,0.0,0.0
11805,발달상권,용산 전자상가_4,0.0,0.0
11806,발달상권,용산 전자상가_4,0.0,0.0
11807,발달상권,용산 전자상가_4,0.0,0.0
11808,발달상권,용산 전자상가_5,0.0,0.0
11809,발달상권,용산 전자상가_5,0.0,0.0
11810,발달상권,용산 전자상가_5,0.0,0.0
11811,발달상권,용산 전자상가_5,0.0,0.0
11812,발달상권,용산 전자상가_5,0.0,0.0
11813,발달상권,용산 전자상가_5,0.0,0.0
11814,발달상권,용산 전자상가_5,0.0,0.0
11815,발달상권,용산 전자상가_5,0.0,0.0
11816,발달상권,용산구청,0.0,0.0
11817,발달상권,용산구청,0.0,0.0
11818,발달상권,용산구청,0.0,0.0
11819,발달상권,용산구청,0.0,0.0
11820,발달상권,용산구청,0.0,0.0
11821,발달상권,용산구청,0.0,0.0
11822,발달상권,용산구청,0.0,0.0
11823,발달상권,용산구청,0.0,0.0
11824,발달상권,은마아파트입구사거리_1,0.0,0.0
11825,발달상권,은마아파트입구사거리_1,0.0,0.0
11826,발달상권,은마아파트입구사거리_1,0.0,0.0
11827,발달상권,은마아파트입구사거리_1,0.0,0.0
11828,발달상권,은마아파트입구사거리_1,0.0,0.0
11829,발달상권,은마아파트입구사거리_1,0.0,0.0
11830,발달상권,은마아파트입구사거리_1,0.0,0.0
11831,발달상권,은마아파트입구사거리_1,0.0,0.0
11832,발달상권,은마아파트입구사거리_2,0.0,0.0
11833,발달상권,은마아파트입구사거리_2,0.0,0.0
11834,발달상권,은마아파트입구사거리_2,0.0,0.0
11835,발달상권,은마아파트입구사거리_2,0.0,0.0
11836,발달상권,은마아파트입구사거리_2,0.0,0.0
11837,발달상권,은마아파트입구사거리_2,0.0,0.0
11838,발달상권,은마아파트입구사거리_2,0.0,0.0
11839,발달상권,은마아파트입구사거리_2,0.0,0.0
11840,발달상권,은마아파트입구사거리_3,0.0,0.0
11841,발달상권,은마아파트입구사거리_3,0.0,0.0
11842,발달상권,은마아파트입구사거리_3,0.0,0.0
11843,발달상권,은마아파트입구사거리_3,0.0,0.0
11844,발달상권,은마아파트입구사거리_3,0.0,0.0
11845,발달상권,은마아파트입구사거리_3,0.0,0.0
11846,발달상권,은마아파트입구사거리_3,0.0,0.0
11847,발달상권,은마아파트입구사거리_3,0.0,0.0
11848,발달상권,은마아파트입구사거리_4,0.0,0.0
11849,발달상권,은마아파트입구사거리_4,0.0,0.0
11850,발달상권,은마아파트입구사거리_4,0.0,0.0
11851,발달상권,은마아파트입구사거리_4,0.0,0.0
11852,발달상권,은마아파트입구사거리_4,0.0,0.0
11853,발달상권,은마아파트입구사거리_4,0.0,0.0
11854,발달상권,은마아파트입구사거리_4,0.0,0.0
11855,발달상권,은마아파트입구사거리_4,0.0,0.0
11856,발달상권,인사동,1712390209.0,251982.0
11857,발달상권,인사동,2306106269.0,342231.0
11858,발달상권,인사동,2189088798.0,339491.0
11859,발달상권,인사동,2218850190.0,331426.0
11860,발달상권,인사동,1712390209.0,251982.0
11861,발달상권,인사동,2306106269.0,342231.0
11862,발달상권,인사동,2189088798.0,339491.0
11863,발달상권,인사동,2218850190.0,331426.0
11864,발달상권,인사동,1712390209.0,251982.0
11865,발달상권,인사동,2306106269.0,342231.0
11866,발달상권,인사동,2189088798.0,339491.0
11867,발달상권,인사동,2218850190.0,331426.0
11868,발달상권,인사동,1712390209.0,251982.0
11869,발달상권,인사동,2306106269.0,342231.0
11870,발달상권,인사동,2189088798.0,339491.0
11871,발달상권,인사동,2218850190.0,331426.0
11872,발달상권,인사동,1712390209.0,251982.0
11873,발달상권,인사동,2306106269.0,342231.0
11874,발달상권,인사동,2189088798.0,339491.0
11875,발달상권,인사동,2218850190.0,331426.0
11876,발달상권,인사동,1712390209.0,251982.0
11877,발달상권,인사동,2306106269.0,342231.0
11878,발달상권,인사동,2189088798.0,339491.0
11879,발달상권,인사동,2218850190.0,331426.0
11880,발달상권,인사동,1712390209.0,251982.0
11881,발달상권,인사동,2306106269.0,342231.0
11882,발달상권,인사동,2189088798.0,339491.0
11883,발달상권,인사동,2218850190.0,331426.0
11884,발달상권,인사동,1712390209.0,251982.0
11885,발달상권,인사동,2306106269.0,342231.0
11886,발달상권,인사동,2189088798.0,339491.0
11887,발달상권,인사동,2218850190.0,331426.0
11888,발달상권,잠실역,5525556428.0,578756.0
11889,발달상권,잠실역,5755583740.0,657116.0
11890,발달상권,잠실역,5841698226.0,682918.0
11891,발달상권,잠실역,2716261876.0,499105.0
11892,발달상권,잠실역,5525556428.0,578756.0
11893,발달상권,잠실역,5755583740.0,657116.0
11894,발달상권,잠실역,5841698226.0,682918.0
11895,발달상권,잠실역,2716261876.0,499105.0
11896,발달상권,잠실역,5525556428.0,578756.0
11897,발달상권,잠실역,5755583740.0,657116.0
11898,발달상권,잠실역,5841698226.0,682918.0
11899,발달상권,잠실역,2716261876.0,499105.0
11900,발달상권,잠실역,5525556428.0,578756.0
11901,발달상권,잠실역,5755583740.0,657116.0
11902,발달상권,잠실역,5841698226.0,682918.0
11903,발달상권,잠실역,2716261876.0,499105.0
11904,발달상권,잠실역,5525556428.0,578756.0
11905,발달상권,잠실역,5755583740.0,657116.0
11906,발달상권,잠실역,5841698226.0,682918.0
11907,발달상권,잠실역,2716261876.0,499105.0
11908,발달상권,잠실역,5525556428.0,578756.0
11909,발달상권,잠실역,5755583740.0,657116.0
11910,발달상권,잠실역,5841698226.0,682918.0
11911,발달상권,잠실역,2716261876.0,499105.0
11912,발달상권,잠실역,5525556428.0,578756.0
11913,발달상권,잠실역,5755583740.0,657116.0
11914,발달상권,잠실역,5841698226.0,682918.0
11915,발달상권,잠실역,2716261876.0,499105.0
11916,발달상권,잠실역,5525556428.0,578756.0
11917,발달상권,잠실역,5755583740.0,657116.0
11918,발달상권,잠실역,5841698226.0,682918.0
11919,발달상권,잠실역,2716261876.0,499105.0
11920,발달상권,잠실역 롯데월드,0.0,0.0
11921,발달상권,잠실역 롯데월드,0.0,0.0
11922,발달상권,잠실역 롯데월드,0.0,0.0
11923,발달상권,잠실역 롯데월드,0.0,0.0
11924,발달상권,잠실역 롯데월드,0.0,0.0
11925,발달상권,잠실역 롯데월드,0.0,0.0
11926,발달상권,잠실역 롯데월드,0.0,0.0
11927,발달상권,잠실역 롯데월드,0.0,0.0
11928,발달상권,장안동사거리,2695918774.0,376692.0
11929,발달상권,장안동사거리,2813694929.0,425421.0
11930,발달상권,장안동사거리,2828818124.0,422826.0
11931,발달상권,장안동사거리,2529032223.0,361583.0
11932,발달상권,장안동사거리,2695918774.0,376692.0
11933,발달상권,장안동사거리,2813694929.0,425421.0
11934,발달상권,장안동사거리,2828818124.0,422826.0
11935,발달상권,장안동사거리,2529032223.0,361583.0
11936,발달상권,장안동사거리,2695918774.0,376692.0
11937,발달상권,장안동사거리,2813694929.0,425421.0
11938,발달상권,장안동사거리,2828818124.0,422826.0
11939,발달상권,장안동사거리,2529032223.0,361583.0
11940,발달상권,장안동사거리,2695918774.0,376692.0
11941,발달상권,장안동사거리,2813694929.0,425421.0
11942,발달상권,장안동사거리,2828818124.0,422826.0
11943,발달상권,장안동사거리,2529032223.0,361583.0
11944,발달상권,장안동사거리,2695918774.0,376692.0
11945,발달상권,장안동사거리,2813694929.0,425421.0
11946,발달상권,장안동사거리,2828818124.0,422826.0
11947,발달상권,장안동사거리,2529032223.0,361583.0
11948,발달상권,장안동사거리,2695918774.0,376692.0
11949,발달상권,장안동사거리,2813694929.0,425421.0
11950,발달상권,장안동사거리,2828818124.0,422826.0
11951,발달상권,장안동사거리,2529032223.0,361583.0
11952,발달상권,장안동사거리,2695918774.0,376692.0
11953,발달상권,장안동사거리,2813694929.0,425421.0
11954,발달상권,장안동사거리,2828818124.0,422826.0
11955,발달상권,장안동사거리,2529032223.0,361583.0
11956,발달상권,장안동사거리,2695918774.0,376692.0
11957,발달상권,장안동사거리,2813694929.0,425421.0
11958,발달상권,장안동사거리,2828818124.0,422826.0
11959,발달상권,장안동사거리,2529032223.0,361583.0
11960,발달상권,장지역,0.0,0.0
11961,발달상권,장지역,0.0,0.0
11962,발달상권,장지역,0.0,0.0
11963,발달상권,장지역,0.0,0.0
11964,발달상권,장지역,0.0,0.0
11965,발달상권,장지역,0.0,0.0
11966,발달상권,장지역,0.0,0.0
11967,발달상권,장지역,0.0,0.0
11968,발달상권,장충동 족발거리,0.0,0.0
11969,발달상권,장충동 족발거리,0.0,0.0
11970,발달상권,장충동 족발거리,0.0,0.0
11971,발달상권,장충동 족발거리,0.0,0.0
11972,발달상권,장충동 족발거리,0.0,0.0
11973,발달상권,장충동 족발거리,0.0,0.0
11974,발달상권,장충동 족발거리,0.0,0.0
11975,발달상권,장충동 족발거리,0.0,0.0
11976,발달상권,장한평역,0.0,0.0
11977,발달상권,장한평역,0.0,0.0
11978,발달상권,장한평역,0.0,0.0
11979,발달상권,장한평역,0.0,0.0
11980,발달상권,장한평역,0.0,0.0
11981,발달상권,장한평역,0.0,0.0
11982,발달상권,장한평역,0.0,0.0
11983,발달상권,장한평역,0.0,0.0
11984,발달상권,장한평역_1,0.0,0.0
11985,발달상권,장한평역_1,0.0,0.0
11986,발달상권,장한평역_1,0.0,0.0
11987,발달상권,장한평역_1,0.0,0.0
11988,발달상권,장한평역_1,0.0,0.0
11989,발달상권,장한평역_1,0.0,0.0
11990,발달상권,장한평역_1,0.0,0.0
11991,발달상권,장한평역_1,0.0,0.0
11992,발달상권,장한평역_2,0.0,0.0
11993,발달상권,장한평역_2,0.0,0.0
11994,발달상권,장한평역_2,0.0,0.0
11995,발달상권,장한평역_2,0.0,0.0
11996,발달상권,장한평역_2,0.0,0.0
11997,발달상권,장한평역_2,0.0,0.0
11998,발달상권,장한평역_2,0.0,0.0
11999,발달상권,장한평역_2,0.0,0.0
12000,발달상권,종각역,3228993794.0,607530.0
12001,발달상권,종각역,3841685899.0,740810.0
12002,발달상권,종각역,3392401050.0,647420.0
12003,발달상권,종각역,3562613890.0,651495.0
12004,발달상권,종각역,3228993794.0,607530.0
12005,발달상권,종각역,3841685899.0,740810.0
12006,발달상권,종각역,3392401050.0,647420.0
12007,발달상권,종각역,3562613890.0,651495.0
12008,발달상권,종각역,3228993794.0,607530.0
12009,발달상권,종각역,3841685899.0,740810.0
12010,발달상권,종각역,3392401050.0,647420.0
12011,발달상권,종각역,3562613890.0,651495.0
12012,발달상권,종각역,3228993794.0,607530.0
12013,발달상권,종각역,3841685899.0,740810.0
12014,발달상권,종각역,3392401050.0,647420.0
12015,발달상권,종각역,3562613890.0,651495.0
12016,발달상권,종각역,3228993794.0,607530.0
12017,발달상권,종각역,3841685899.0,740810.0
12018,발달상권,종각역,3392401050.0,647420.0
12019,발달상권,종각역,3562613890.0,651495.0
12020,발달상권,종각역,3228993794.0,607530.0
12021,발달상권,종각역,3841685899.0,740810.0
12022,발달상권,종각역,3392401050.0,647420.0
12023,발달상권,종각역,3562613890.0,651495.0
12024,발달상권,종각역,3228993794.0,607530.0
12025,발달상권,종각역,3841685899.0,740810.0
12026,발달상권,종각역,3392401050.0,647420.0
12027,발달상권,종각역,3562613890.0,651495.0
12028,발달상권,종각역,3228993794.0,607530.0
12029,발달상권,종각역,3841685899.0,740810.0
12030,발달상권,종각역,3392401050.0,647420.0
12031,발달상권,종각역,3562613890.0,651495.0
12032,발달상권,종각역 젊음의 거리,0.0,0.0
12033,발달상권,종각역 젊음의 거리,0.0,0.0
12034,발달상권,종각역 젊음의 거리,0.0,0.0
12035,발달상권,종각역 젊음의 거리,0.0,0.0
12036,발달상권,종각역 젊음의 거리,0.0,0.0
12037,발달상권,종각역 젊음의 거리,0.0,0.0
12038,발달상권,종각역 젊음의 거리,0.0,0.0
12039,발달상권,종각역 젊음의 거리,0.0,0.0
